"","Sample_ID","Sample_date","Sample_site","Response","Value"
"414","20010514-29-905",2001-05-14,"29-905","Lepto",0.0622083382272026
"415","20010514-3-996",2001-05-14,"3-996","Lepto",0
"416","20010514-36-873",2001-05-14,"36-873","Lepto",3.40400396994465
"417","20010514-37-890",2001-05-14,"37-890","Lepto",0
"418","20010514-8-994",2001-05-14,"8-994","Lepto",0
"419","20010531-14-972",2001-05-31,"14-972","Lepto",0
"420","20010531-16-970",2001-05-31,"16-970","Lepto",19.3746637183008
"421","20010531-27-918",2001-05-31,"27-918","Lepto",6.41230837455218
"422","20010531-29-905",2001-05-31,"29-905","Lepto",0
"423","20010531-3-996",2001-05-31,"3-996","Lepto",4.25879431735972
"424","20010531-37-890",2001-05-31,"37-890","Lepto",13.9457298906662
"425","20010531-8-994",2001-05-31,"8-994","Lepto",0
"426","20010613-14-972",2001-06-13,"14-972","Lepto",2.09785053410682
"427","20010613-16-970",2001-06-13,"16-970","Lepto",0
"428","20010613-27-918",2001-06-13,"27-918","Lepto",13.1657830912198
"429","20010613-29-905",2001-06-13,"29-905","Lepto",6.87316602558083
"430","20010613-3-996",2001-06-13,"3-996","Lepto",5.67321426117995
"431","20010613-36-873",2001-06-13,"36-873","Lepto",32.5153353513712
"432","20010613-8-994",2001-06-13,"8-994","Lepto",1.21797555961667
"433","20010627-14-972",2001-06-27,"14-972","Lepto",9.15836459985926
"434","20010627-16-970",2001-06-27,"16-970","Lepto",8.15403335868944
"435","20010627-27-918",2001-06-27,"27-918","Lepto",8.77414639169149
"436","20010627-29-905",2001-06-27,"29-905","Lepto",18.6609932740572
"437","20010627-3-996",2001-06-27,"3-996","Lepto",0
"438","20010627-36-873",2001-06-27,"36-873","Lepto",0
"439","20010627-37-890",2001-06-27,"37-890","Lepto",0
"440","20010627-8-994",2001-06-27,"8-994","Lepto",8.41712961529729
"441","20010713-14-972",2001-07-13,"14-972","Lepto",0
"442","20010713-16-970",2001-07-13,"16-970","Lepto",0
"443","20010713-27-918",2001-07-13,"27-918","Lepto",0.969913535711256
"444","20010713-29-905",2001-07-13,"29-905","Lepto",0
"445","20010713-3-996",2001-07-13,"3-996","Lepto",0
"446","20010713-36-873",2001-07-13,"36-873","Lepto",2.79672552699293
"447","20010713-37-890",2001-07-13,"37-890","Lepto",5.40189682944484
"448","20010713-8-994",2001-07-13,"8-994","Lepto",0
"449","20010808-14-972",2001-08-08,"14-972","Lepto",5.61035513225985
"450","20010808-16-970",2001-08-08,"16-970","Lepto",4.63878013922907
"451","20010808-27-918",2001-08-08,"27-918","Lepto",4.51395229966805
"452","20010808-29-905",2001-08-08,"29-905","Lepto",3.06311913763857
"453","20010808-3-996",2001-08-08,"3-996","Lepto",2.92225029536074
"454","20010808-37-890",2001-08-08,"37-890","Lepto",0.276055073094785
"455","20010808-8-994",2001-08-08,"8-994","Lepto",9.99969478828525
"456","20010821-14-972",2001-08-21,"14-972","Lepto",1.28506909532657
"457","20010821-3-996",2001-08-21,"3-996","Lepto",3.15691135910439
"458","20010821-8-994",2001-08-21,"8-994","Lepto",8.07540549625965
"459","20010822-16-970",2001-08-22,"16-970","Lepto",0.550647174684285
"460","20010827-27-918",2001-08-27,"27-918","Lepto",0.775658575892735
"461","20010827-29-905",2001-08-27,"29-905","Lepto",5.01427572524324
"462","20010827-36-873",2001-08-27,"36-873","Lepto",1.38681426132534
"463","20010827-37-890",2001-08-27,"37-890","Lepto",2.44314027864348
"464","20010906-14-972",2001-09-06,"14-972","Lepto",10.1614963035943
"465","20010906-16-970",2001-09-06,"16-970","Lepto",2.68600174424659
"466","20010906-27-918",2001-09-06,"27-918","Lepto",0
"467","20010906-29-905",2001-09-06,"29-905","Lepto",2.91192886674125
"468","20010906-3-996",2001-09-06,"3-996","Lepto",0
"469","20010906-36-873",2001-09-06,"36-873","Lepto",4.03687049370499
"470","20010906-37-890",2001-09-06,"37-890","Lepto",6.73868529816833
"471","20010906-8-994",2001-09-06,"8-994","Lepto",0
"472","20010917-14-972",2001-09-17,"14-972","Lepto",2.74735123006084
"473","20010917-16-970",2001-09-17,"16-970","Lepto",0
"474","20010917-27-918",2001-09-17,"27-918","Lepto",13.335734466926
"475","20010917-29-905",2001-09-17,"29-905","Lepto",19.0454713248454
"476","20010917-3-996",2001-09-17,"3-996","Lepto",0
"477","20010917-36-873",2001-09-17,"36-873","Lepto",1.36837136477331
"478","20010917-37-890",2001-09-17,"37-890","Lepto",4.10766471664868
"479","20010917-8-994",2001-09-17,"8-994","Lepto",0
"480","20011002-27-918",2001-10-02,"27-918","Lepto",0.116925811043383
"481","20011002-37-890",2001-10-02,"37-890","Lepto",0
"482","20020507-14-972",2002-05-07,"14-972","Lepto",0
"483","20020507-16-970",2002-05-07,"16-970","Lepto",0.0870908215618073
"484","20020507-3-996",2002-05-07,"3-996","Lepto",0
"485","20020507-8-994",2002-05-07,"8-994","Lepto",0
"486","20020521-14-972",2002-05-21,"14-972","Lepto",0
"487","20020521-16-970",2002-05-21,"16-970","Lepto",0.276279342297941
"488","20020521-3-996",2002-05-21,"3-996","Lepto",0
"489","20020521-8-994",2002-05-21,"8-994","Lepto",0
"490","20020522-27-918",2002-05-22,"27-918","Lepto",0
"491","20020522-29-905",2002-05-22,"29-905","Lepto",0
"492","20020522-36-873",2002-05-22,"36-873","Lepto",0
"493","20020522-37-890",2002-05-22,"37-890","Lepto",0
"494","20020607-14-972",2002-06-07,"14-972","Lepto",0
"495","20020607-16-970",2002-06-07,"16-970","Lepto",0
"496","20020607-27-918",2002-06-07,"27-918","Lepto",0.00976487740473392
"497","20020607-29-905",2002-06-07,"29-905","Lepto",0
"498","20020607-3-996",2002-06-07,"3-996","Lepto",0
"499","20020607-36-873",2002-06-07,"36-873","Lepto",0.489085770362982
"500","20020607-37-890",2002-06-07,"37-890","Lepto",0.143362573566626
"501","20020607-8-994",2002-06-07,"8-994","Lepto",0
"502","20020618-14-972",2002-06-18,"14-972","Lepto",3.70685656205205
"503","20020618-16-970",2002-06-18,"16-970","Lepto",0.776962272731068
"504","20020618-27-918",2002-06-18,"27-918","Lepto",0
"505","20020618-29-905",2002-06-18,"29-905","Lepto",1.07327142550711
"506","20020618-3-996",2002-06-18,"3-996","Lepto",0
"507","20020618-36-873",2002-06-18,"36-873","Lepto",2.25925189864499
"508","20020618-37-890",2002-06-18,"37-890","Lepto",0
"509","20020618-8-994",2002-06-18,"8-994","Lepto",0
"510","20020702-14-972",2002-07-02,"14-972","Lepto",1.3195959812151
"511","20020702-16-970",2002-07-02,"16-970","Lepto",0
"512","20020702-27-918",2002-07-02,"27-918","Lepto",21.2405187205381
"513","20020702-29-905",2002-07-02,"29-905","Lepto",14.6658123465168
"514","20020702-3-996",2002-07-02,"3-996","Lepto",0
"515","20020702-36-873",2002-07-02,"36-873","Lepto",41.9660216889863
"516","20020702-37-890",2002-07-02,"37-890","Lepto",32.1315425069837
"517","20020702-8-994",2002-07-02,"8-994","Lepto",0.842691701063728
"518","20020716-14-972",2002-07-16,"14-972","Lepto",0
"519","20020716-16-970",2002-07-16,"16-970","Lepto",0
"520","20020716-27-918",2002-07-16,"27-918","Lepto",0
"521","20020716-29-905",2002-07-16,"29-905","Lepto",4.98066666237536
"522","20020716-3-996",2002-07-16,"3-996","Lepto",2.21560929667885
"523","20020716-36-873",2002-07-16,"36-873","Lepto",2.6134063342472
"524","20020716-37-890",2002-07-16,"37-890","Lepto",0
"525","20020716-8-994",2002-07-16,"8-994","Lepto",4.02235989860374
"526","20020731-14-972",2002-07-31,"14-972","Lepto",1.21658453759445
"527","20020731-16-970",2002-07-31,"16-970","Lepto",3.30086289662226
"528","20020731-3-996",2002-07-31,"3-996","Lepto",0
"529","20020731-8-994",2002-07-31,"8-994","Lepto",0
"530","20020801-27-918",2002-08-01,"27-918","Lepto",0
"531","20020801-29-905",2002-08-01,"29-905","Lepto",18.3281137557925
"532","20020801-36-873",2002-08-01,"36-873","Lepto",3.77825817362651
"533","20020801-37-890",2002-08-01,"37-890","Lepto",1.21533684869565
"534","20020815-14-972",2002-08-15,"14-972","Lepto",4.46808051199544
"535","20020815-16-970",2002-08-15,"16-970","Lepto",2.99635874613827
"536","20020815-3-996",2002-08-15,"3-996","Lepto",8.58769754898121
"537","20020815-8-994",2002-08-15,"8-994","Lepto",0
"538","20020827-3-996",2002-08-27,"3-996","Lepto",0
"539","20020829-16-970",2002-08-29,"16-970","Lepto",0
"540","20020830-27-918",2002-08-30,"27-918","Lepto",1.69859851571865
"541","20020830-29-905",2002-08-30,"29-905","Lepto",0.293180730803177
"542","20020830-36-873",2002-08-30,"36-873","Lepto",1.7360053512147
"543","20020830-37-890",2002-08-30,"37-890","Lepto",3.87110160839009
"544","20020906-14-972",2002-09-06,"14-972","Lepto",2.37663377396485
"545","20020906-8-994",2002-09-06,"8-994","Lepto",0
"546","20020923-14-972",2002-09-23,"14-972","Lepto",0
"547","20020923-16-970",2002-09-23,"16-970","Lepto",0
"548","20020924-3-996",2002-09-24,"3-996","Lepto",0.295892976479196
"549","20020924-8-994",2002-09-24,"8-994","Lepto",0
"550","20020925-27-918",2002-09-25,"27-918","Lepto",0.738877881227437
"551","20020925-29-905",2002-09-25,"29-905","Lepto",0
"552","20020930-36-873",2002-09-30,"36-873","Lepto",0
"553","20020930-37-890",2002-09-30,"37-890","Lepto",0.100851041814082
"554","20030506-14-972",2003-05-06,"14-972","Lepto",0
"555","20030506-16-970",2003-05-06,"16-970","Lepto",0
"556","20030506-3-996",2003-05-06,"3-996","Lepto",0.270380806845725
"557","20030506-8-994",2003-05-06,"8-994","Lepto",0
"558","20030509-27-918",2003-05-09,"27-918","Lepto",0.00569946534943592
"559","20030509-36-873",2003-05-09,"36-873","Lepto",0
"560","20030509-37-890",2003-05-09,"37-890","Lepto",0
"561","20030523-14-972",2003-05-23,"14-972","Lepto",0.217767197618276
"562","20030523-16-970",2003-05-23,"16-970","Lepto",0
"563","20030523-27-918",2003-05-23,"27-918","Lepto",0.697029773000496
"564","20030523-29-905",2003-05-23,"29-905","Lepto",0.648907006370218
"565","20030523-3-996",2003-05-23,"3-996","Lepto",7.51722403978865
"566","20030523-36-873",2003-05-23,"36-873","Lepto",1.14698541597719
"567","20030523-37-890",2003-05-23,"37-890","Lepto",0.375017445491002
"568","20030523-8-994",2003-05-23,"8-994","Lepto",3.16588660763312
"569","20030603-14-972",2003-06-03,"14-972","Lepto",0
"570","20030603-16-970",2003-06-03,"16-970","Lepto",0
"571","20030603-3-996",2003-06-03,"3-996","Lepto",0.728718469164376
"572","20030603-8-994",2003-06-03,"8-994","Lepto",4.62308016956023
"573","20030605-27-918",2003-06-05,"27-918","Lepto",3.95752091701208
"574","20030605-29-905",2003-06-05,"29-905","Lepto",0.73239567316275
"575","20030605-36-873",2003-06-05,"36-873","Lepto",1.33183037163972
"576","20030605-37-890",2003-06-05,"37-890","Lepto",0
"577","20030617-8-994",2003-06-17,"8-994","Lepto",0
"578","20030618-16-970",2003-06-18,"16-970","Lepto",3.10416268598131
"579","20030624-14-972",2003-06-24,"14-972","Lepto",7.03561819587038
"580","20030624-3-996",2003-06-24,"3-996","Lepto",2.44712136755081
"581","20030625-27-918",2003-06-25,"27-918","Lepto",2.15554221092232
"582","20030625-29-905",2003-06-25,"29-905","Lepto",5.10249885623637
"583","20030625-36-873",2003-06-25,"36-873","Lepto",2.2718094759388
"584","20030625-37-890",2003-06-25,"37-890","Lepto",0
"585","20030701-14-972",2003-07-01,"14-972","Lepto",2.60837980359466
"586","20030701-16-970",2003-07-01,"16-970","Lepto",3.42960319068397
"587","20030701-27-918",2003-07-01,"27-918","Lepto",0
"588","20030701-29-905",2003-07-01,"29-905","Lepto",0
"589","20030701-3-996",2003-07-01,"3-996","Lepto",10.1355587812638
"590","20030701-36-873",2003-07-01,"36-873","Lepto",3.75489829503515
"591","20030701-37-890",2003-07-01,"37-890","Lepto",0
"592","20030701-8-994",2003-07-01,"8-994","Lepto",2.61320284171306
"593","20030714-14-972",2003-07-14,"14-972","Lepto",0
"594","20030714-16-970",2003-07-14,"16-970","Lepto",0.613514130676887
"595","20030714-27-918",2003-07-14,"27-918","Lepto",0
"596","20030714-29-905",2003-07-14,"29-905","Lepto",2.26773421015958
"597","20030714-3-996",2003-07-14,"3-996","Lepto",0
"598","20030714-36-873",2003-07-14,"36-873","Lepto",0
"599","20030714-37-890",2003-07-14,"37-890","Lepto",0
"600","20030714-8-994",2003-07-14,"8-994","Lepto",0
"601","20030729-14-972",2003-07-29,"14-972","Lepto",0
"602","20030729-16-970",2003-07-29,"16-970","Lepto",0
"603","20030729-27-918",2003-07-29,"27-918","Lepto",0.293487685590767
"604","20030729-29-905",2003-07-29,"29-905","Lepto",1.23858828899293
"605","20030729-3-996",2003-07-29,"3-996","Lepto",0
"606","20030729-36-873",2003-07-29,"36-873","Lepto",1.14981035668978
"607","20030729-37-890",2003-07-29,"37-890","Lepto",2.80749910075306
"608","20030729-8-994",2003-07-29,"8-994","Lepto",0
"609","20030815-14-972",2003-08-15,"14-972","Lepto",1.41541908058215
"610","20030815-16-970",2003-08-15,"16-970","Lepto",1.05114746421995
"611","20030815-27-918",2003-08-15,"27-918","Lepto",26.1909915199103
"612","20030815-29-905",2003-08-15,"29-905","Lepto",5.85660762238636
"613","20030815-3-996",2003-08-15,"3-996","Lepto",3.70561390351265
"614","20030815-36-873",2003-08-15,"36-873","Lepto",10.7766105221651
"615","20030815-37-890",2003-08-15,"37-890","Lepto",20.4639901831089
"616","20030815-8-994",2003-08-15,"8-994","Lepto",2.77492598154123
"617","20030825-14-972",2003-08-25,"14-972","Lepto",4.19172879996093
"618","20030825-16-970",2003-08-25,"16-970","Lepto",4.52884147182355
"619","20030825-27-918",2003-08-25,"27-918","Lepto",7.40132995790716
"620","20030825-29-905",2003-08-25,"29-905","Lepto",13.7755240699472
"621","20030825-3-996",2003-08-25,"3-996","Lepto",7.37021039208424
"622","20030825-36-873",2003-08-25,"36-873","Lepto",4.55400748361119
"623","20030825-37-890",2003-08-25,"37-890","Lepto",0.866014159415456
"624","20030825-8-994",2003-08-25,"8-994","Lepto",2.49136062262347
"625","20030909-3-996",2003-09-09,"3-996","Lepto",0
"626","20030910-14-972",2003-09-10,"14-972","Lepto",1.61813890168317
"627","20030910-16-970",2003-09-10,"16-970","Lepto",0
"628","20030910-27-918",2003-09-10,"27-918","Lepto",2.46435127807213
"629","20030910-29-905",2003-09-10,"29-905","Lepto",0.801289531722059
"630","20030910-8-994",2003-09-10,"8-994","Lepto",0
"631","20030926-3-996",2003-09-26,"3-996","Lepto",0
"632","20030926-8-994",2003-09-26,"8-994","Lepto",0
"633","20031006-14-972",2003-10-06,"14-972","Lepto",0
"634","20031006-16-970",2003-10-06,"16-970","Lepto",2.25793418105747
"635","20031007-27-918",2003-10-07,"27-918","Lepto",0
"636","20031007-29-905",2003-10-07,"29-905","Lepto",0.327956653409134
"637","20031007-36-873",2003-10-07,"36-873","Lepto",1.5228914017663
"638","20031007-37-890",2003-10-07,"37-890","Lepto",0
"639","20040506-14-972",2004-05-06,"14-972","Lepto",0.0385961055591606
"640","20040506-16-970",2004-05-06,"16-970","Lepto",0.116192712073166
"641","20040506-27-918",2004-05-06,"27-918","Lepto",0.0653909985377152
"642","20040506-29-905",2004-05-06,"29-905","Lepto",0.0156690296439417
"643","20040506-3-996",2004-05-06,"3-996","Lepto",0.213721166393633
"644","20040506-36-873",2004-05-06,"36-873","Lepto",0.0072581668999822
"645","20040506-37-890",2004-05-06,"37-890","Lepto",0.00865228935289229
"646","20040506-8-994",2004-05-06,"8-994","Lepto",0.0165719532167762
"647","20040520-14-972",2004-05-20,"14-972","Lepto",1.1002463975962
"648","20040520-16-970",2004-05-20,"16-970","Lepto",0.483147573405004
"649","20040520-3-996",2004-05-20,"3-996","Lepto",2.03509484694162
"650","20040520-8-994",2004-05-20,"8-994","Lepto",2.49152656295417
"651","20040521-27-918",2004-05-21,"27-918","Lepto",0
"652","20040521-29-905",2004-05-21,"29-905","Lepto",0.0720354153791477
"653","20040521-36-873",2004-05-21,"36-873","Lepto",0.663962060130168
"654","20040603-14-972",2004-06-03,"14-972","Lepto",1.35452880956904
"655","20040603-16-970",2004-06-03,"16-970","Lepto",1.67900645238773
"656","20040603-27-918",2004-06-03,"27-918","Lepto",10.8795386632008
"657","20040603-29-905",2004-06-03,"29-905","Lepto",3.66331136242488
"658","20040603-3-996",2004-06-03,"3-996","Lepto",1.33088224430777
"659","20040603-36-873",2004-06-03,"36-873","Lepto",4.93923739613056
"660","20040603-37-890",2004-06-03,"37-890","Lepto",2.19252488267523
"661","20040603-8-994",2004-06-03,"8-994","Lepto",2.02436278559204
"662","20040624-14-972",2004-06-24,"14-972","Lepto",1.86222531380664
"663","20040624-16-970",2004-06-24,"16-970","Lepto",0
"664","20040624-27-918",2004-06-24,"27-918","Lepto",1.38431660833563
"665","20040624-29-905",2004-06-24,"29-905","Lepto",0.23467604646154
"666","20040624-3-996",2004-06-24,"3-996","Lepto",15.5623726438015
"667","20040624-36-873",2004-06-24,"36-873","Lepto",4.19243044721546
"668","20040624-37-890",2004-06-24,"37-890","Lepto",0
"669","20040624-8-994",2004-06-24,"8-994","Lepto",1.76651832857075
"670","20040628-14-972",2004-06-28,"14-972","Lepto",0
"671","20040628-16-970",2004-06-28,"16-970","Lepto",0.803626531969674
"672","20040628-27-918",2004-06-28,"27-918","Lepto",0
"673","20040628-29-905",2004-06-28,"29-905","Lepto",1.73844762764228
"674","20040628-3-996",2004-06-28,"3-996","Lepto",0
"675","20040628-36-873",2004-06-28,"36-873","Lepto",0
"676","20040628-37-890",2004-06-28,"37-890","Lepto",7.18775705766762
"677","20040628-8-994",2004-06-28,"8-994","Lepto",3.94206190587275
"678","20040720-14-972",2004-07-20,"14-972","Lepto",0
"679","20040720-16-970",2004-07-20,"16-970","Lepto",14.1588336234464
"680","20040720-3-996",2004-07-20,"3-996","Lepto",0.709071032473708
"681","20040720-8-994",2004-07-20,"8-994","Lepto",0
"682","20040802-14-972",2004-08-02,"14-972","Lepto",0
"683","20040802-16-970",2004-08-02,"16-970","Lepto",0
"684","20040802-27-918",2004-08-02,"27-918","Lepto",0.0315297345303653
"685","20040802-29-905",2004-08-02,"29-905","Lepto",0.827694422872112
"686","20040802-3-996",2004-08-02,"3-996","Lepto",0
"687","20040802-36-873",2004-08-02,"36-873","Lepto",0.986167115786812
"688","20040802-37-890",2004-08-02,"37-890","Lepto",0
"689","20040802-8-994",2004-08-02,"8-994","Lepto",0
"690","20040811-14-972",2004-08-11,"14-972","Lepto",0.57777117816446
"691","20040811-16-970",2004-08-11,"16-970","Lepto",4.54324160088133
"692","20040811-3-996",2004-08-11,"3-996","Lepto",0
"693","20040811-8-994",2004-08-11,"8-994","Lepto",6.32220525633405
"694","20040812-27-918",2004-08-12,"27-918","Lepto",0.266908314900817
"695","20040812-29-905",2004-08-12,"29-905","Lepto",3.70906546977404
"696","20040812-36-873",2004-08-12,"36-873","Lepto",0
"697","20040812-37-890",2004-08-12,"37-890","Lepto",7.48112368241332
"698","20040825-14-972",2004-08-25,"14-972","Lepto",0
"699","20040825-16-970",2004-08-25,"16-970","Lepto",2.01248740720018
"700","20040825-3-996",2004-08-25,"3-996","Lepto",24.4944978222777
"701","20040825-8-994",2004-08-25,"8-994","Lepto",0
"702","20040826-29-905",2004-08-26,"29-905","Lepto",3.61871603205992
"703","20040826-36-873",2004-08-26,"36-873","Lepto",5.10672793027577
"704","20040826-37-890",2004-08-26,"37-890","Lepto",0
"705","20040913-27-918",2004-09-13,"27-918","Lepto",0.498786143487327
"706","20040913-29-905",2004-09-13,"29-905","Lepto",1.66551328086572
"707","20040913-36-873",2004-09-13,"36-873","Lepto",0
"708","20040913-37-890",2004-09-13,"37-890","Lepto",0
"709","20040914-14-972",2004-09-14,"14-972","Lepto",3.57897697641517
"710","20040914-16-970",2004-09-14,"16-970","Lepto",0
"711","20040914-3-996",2004-09-14,"3-996","Lepto",0
"712","20040914-8-994",2004-09-14,"8-994","Lepto",1.11424493908676
"713","20040920-14-972",2004-09-20,"14-972","Lepto",0
"714","20040920-16-970",2004-09-20,"16-970","Lepto",0
"715","20040920-27-918",2004-09-20,"27-918","Lepto",0.19376431038287
"716","20040920-29-905",2004-09-20,"29-905","Lepto",0
"717","20040920-3-996",2004-09-20,"3-996","Lepto",0
"718","20040920-36-873",2004-09-20,"36-873","Lepto",3.9032882377374
"719","20040920-37-890",2004-09-20,"37-890","Lepto",0
"720","20040920-8-994",2004-09-20,"8-994","Lepto",0
"721","20050504-14-972",2005-05-04,"14-972","Lepto",0.00560620649396955
